"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
34871,226,"THA","Thailand",28,"Nakhon Ratchasima",373,"Huai Thalang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E27><U+0E22><U+0E41><U+0E16><U+0E25><U+0E07>","Huai Thalaeng","Amphoe","District"
34872,226,"THA","Thailand",28,"Nakhon Ratchasima",374,"K. Bua Lai","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E31><U+0E27><U+0E25><U+0E32><U+0E22>","Bua Lai","King Amphoe","Minor district"
34873,226,"THA","Thailand",28,"Nakhon Ratchasima",375,"K. Lam Tha Men Chai","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E17><U+0E30><U+0E40><U+0E21><U+0E19><U+0E0A><U+0E31><U+0E22>","Lam Thamenchai","King Amphoe","Minor district"
34874,226,"THA","Thailand",28,"Nakhon Ratchasima",376,"K. Muang Yang","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E22><U+0E32><U+0E07>","Muang Yang|Mueang Yang","King Amphoe","Minor district"
34875,226,"THA","Thailand",28,"Nakhon Ratchasima",377,"K. Phra Thong Kham","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E17><U+0E2D><U+0E07><U+0E04><U+0E33>","Phra Thong Kham","King Amphoe","Minor district"
34876,226,"THA","Thailand",28,"Nakhon Ratchasima",378,"K. Sida","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E35><U+0E14><U+0E32>","","King Amphoe","Minor district"
34877,226,"THA","Thailand",28,"Nakhon Ratchasima",379,"K. The Pha Rak","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E17><U+0E1E><U+0E32><U+0E23><U+0E31><U+0E01><U+0E29><U+0E4C>","The Pha Rak|Thepharak","King Amphoe","Minor district"
34878,226,"THA","Thailand",28,"Nakhon Ratchasima",380,"Kaeng Sanam Nang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E01><U+0E49><U+0E07><U+0E2A><U+0E19><U+0E32><U+0E21><U+0E19><U+0E32><U+0E07>","","Amphoe","District"
34879,226,"THA","Thailand",28,"Nakhon Ratchasima",381,"Kham Sakae Saeng","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E32><U+0E21><U+0E2A><U+0E30><U+0E41><U+0E01><U+0E41><U+0E2A><U+0E07>","","Amphoe","District"
34880,226,"THA","Thailand",28,"Nakhon Ratchasima",382,"Kham Thala So","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E32><U+0E21><U+0E17><U+0E30><U+0E40><U+0E25><U+0E2A><U+0E2D>","Kham Thale So","Amphoe","District"
34881,226,"THA","Thailand",28,"Nakhon Ratchasima",383,"Khon Buri","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E23><U+0E1A><U+0E38><U+0E23><U+0E35>","","Amphoe","District"
34882,226,"THA","Thailand",28,"Nakhon Ratchasima",384,"Khong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E07>","","Amphoe","District"
34883,226,"THA","Thailand",28,"Nakhon Ratchasima",385,"Muang Nakhon Ratchasima","<U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E23><U+0E32><U+0E0A><U+0E2A><U+0E35><U+0E21><U+0E32>","","Amphoe","District"
34884,226,"THA","Thailand",28,"Nakhon Ratchasima",386,"Non Daeng","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E41><U+0E14><U+0E07>","","Amphoe","District"
34885,226,"THA","Thailand",28,"Nakhon Ratchasima",387,"Non Sung","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E2A><U+0E39><U+0E07>","","Amphoe","District"
34886,226,"THA","Thailand",28,"Nakhon Ratchasima",388,"Non Thai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E44><U+0E17><U+0E22>","","Amphoe","District"
34887,226,"THA","Thailand",28,"Nakhon Ratchasima",389,"Nong Bunnak","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E1A><U+0E38><U+0E0D><U+0E19><U+0E32><U+0E01>","Nong Bun Mak","Amphoe","District"
34888,226,"THA","Thailand",28,"Nakhon Ratchasima",390,"Pak Chong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E0A><U+0E48><U+0E2D><U+0E07>","","Amphoe","District"
34889,226,"THA","Thailand",28,"Nakhon Ratchasima",391,"Pak Thong Chai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E31><U+0E01><U+0E18><U+0E07><U+0E0A><U+0E31><U+0E22>","","Amphoe","District"
34890,226,"THA","Thailand",28,"Nakhon Ratchasima",392,"Phimai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E34><U+0E21><U+0E32><U+0E22>","","Amphoe","District"
34891,226,"THA","Thailand",28,"Nakhon Ratchasima",393,"Pra Thai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E30><U+0E17><U+0E32><U+0E22>","","Amphoe","District"
34892,226,"THA","Thailand",28,"Nakhon Ratchasima",394,"Sikhiu","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E35><U+0E04><U+0E34><U+0E49><U+0E27>","","Amphoe","District"
34893,226,"THA","Thailand",28,"Nakhon Ratchasima",395,"Soeng Sang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E34><U+0E07><U+0E2A><U+0E32><U+0E07>","","Amphoe","District"
34894,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E39><U+0E07><U+0E40><U+0E19><U+0E34><U+0E19>","","Amphoe","District"
34895,226,"THA","Thailand",28,"Nakhon Ratchasima",397,"Wang Num Khiaw","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E19><U+0E49><U+0E33><U+0E40><U+0E02><U+0E35><U+0E22><U+0E27>","Wang Nam Khiao","Amphoe","District"
34896,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E23><U+0E23><U+0E1E><U+0E15><U+0E1E><U+0E34><U+0E2A><U+0E31><U+0E22>","","Amphoe","District"
34897,226,"THA","Thailand",29,"Nakhon Sawan",399,"Chumsaeng","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E38><U+0E21><U+0E41><U+0E2A><U+0E07>","","Amphoe","District"
34898,226,"THA","Thailand",29,"Nakhon Sawan",400,"K. Chum Ta Bong","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E38><U+0E21><U+0E15><U+0E32><U+0E1A><U+0E07>","","King Amphoe","Minor district"
34899,226,"THA","Thailand",29,"Nakhon Sawan",401,"K. Mae Poen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E40><U+0E1B><U+0E34><U+0E19>","","King Amphoe","Minor district"
34900,226,"THA","Thailand",29,"Nakhon Sawan",402,"Kao Lieo","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E49><U+0E32><U+0E40><U+0E25><U+0E35><U+0E49><U+0E22><U+0E27>","","Amphoe","District"
34901,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E01><U+0E23><U+0E01><U+0E1E><U+0E23><U+0E30>","","Amphoe","District"
34902,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E32><U+0E14><U+0E22><U+0E32><U+0E27>","","Amphoe","District"
34903,226,"THA","Thailand",29,"Nakhon Sawan",405,"Mae Wong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E27><U+0E07><U+0E01><U+0E4C>","","Amphoe","District"
34904,226,"THA","Thailand",29,"Nakhon Sawan",406,"Muang Nakhon Sawan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E2A><U+0E27><U+0E23><U+0E23><U+0E04><U+0E4C>","","Amphoe","District"
34905,226,"THA","Thailand",29,"Nakhon Sawan",407,"Nong Bua","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E1A><U+0E31><U+0E27>","","Amphoe","District"
34906,226,"THA","Thailand",29,"Nakhon Sawan",408,"Phaisali","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E1E><U+0E28><U+0E32><U+0E25><U+0E35>","","Amphoe","District"
34907,226,"THA","Thailand",29,"Nakhon Sawan",409,"Phayuha Khiri","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E22><U+0E38><U+0E2B><U+0E30><U+0E04><U+0E35><U+0E23><U+0E35>","","Amphoe","District"
34908,226,"THA","Thailand",29,"Nakhon Sawan",410,"Tak Fa","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E32><U+0E01><U+0E1F><U+0E49><U+0E32>","","Amphoe","District"
34909,226,"THA","Thailand",29,"Nakhon Sawan",411,"Takhli","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E32><U+0E04><U+0E25><U+0E35>","","Amphoe","District"
34910,226,"THA","Thailand",29,"Nakhon Sawan",412,"Tha Tako","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E15><U+0E30><U+0E42><U+0E01>","","Amphoe","District"
34911,226,"THA","Thailand",30,"Nakhon Si Thammarat",413,"Bang Khan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E02><U+0E31><U+0E19>","","Amphoe","District"
34912,226,"THA","Thailand",30,"Nakhon Si Thammarat",414,"Cha-uat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E30><U+0E2D><U+0E27><U+0E14>","","Amphoe","District"
34913,226,"THA","Thailand",30,"Nakhon Si Thammarat",415,"Chalermphrakiet","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E09><U+0E25><U+0E34><U+0E21><U+0E1E><U+0E23><U+0E30><U+0E40><U+0E01><U+0E35><U+0E22><U+0E23><U+0E15><U+0E34>","Chaloem Phra Kiat","Amphoe","District"
34914,226,"THA","Thailand",30,"Nakhon Si Thammarat",416,"Chawang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E09><U+0E27><U+0E32><U+0E07>","","Amphoe","District"
34915,226,"THA","Thailand",30,"Nakhon Si Thammarat",417,"Chian Yai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0A><U+0E35><U+0E22><U+0E23><U+0E43><U+0E2B><U+0E0D><U+0E48>","","Amphoe","District"
34916,226,"THA","Thailand",30,"Nakhon Si Thammarat",418,"Chulaphon","<U+0E08><U+0E38><U+0E2C><U+0E32><U+0E20><U+0E23><U+0E13>","Chulabhorn","Amphoe","District"
34917,226,"THA","Thailand",30,"Nakhon Si Thammarat",419,"Hua Sai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E31><U+0E27><U+0E44><U+0E17><U+0E23>","","Amphoe","District"
34918,226,"THA","Thailand",30,"Nakhon Si Thammarat",420,"K. Chang Klang","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E49><U+0E32><U+0E07><U+0E01><U+0E25><U+0E32><U+0E07>","","King Amphoe","Minor district"
34919,226,"THA","Thailand",30,"Nakhon Si Thammarat",421,"K. Nophi Tam","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E1A><U+0E1E><U+0E34><U+0E15><U+0E33>","Nophi Tam","King Amphoe","Minor district"
34920,226,"THA","Thailand",30,"Nakhon Si Thammarat",422,"Khanom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E19><U+0E2D><U+0E21>","","Amphoe","District"
34921,226,"THA","Thailand",30,"Nakhon Si Thammarat",423,"Lan Saka","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E32><U+0E19><U+0E2A><U+0E01><U+0E32>","","Amphoe","District"
34922,226,"THA","Thailand",30,"Nakhon Si Thammarat",424,"Muang Nakhon Si Thammarat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E28><U+0E23><U+0E35><U+0E18><U+0E23><U+0E23><U+0E21><U+0E23><U+0E32><U+0E0A>","","Amphoe","District"
34923,226,"THA","Thailand",30,"Nakhon Si Thammarat",425,"Na Bon","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E1A><U+0E2D><U+0E19>","","Amphoe","District"
34924,226,"THA","Thailand",30,"Nakhon Si Thammarat",426,"Pak Phanang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E1E><U+0E19><U+0E31><U+0E07>","","Amphoe","District"
34925,226,"THA","Thailand",30,"Nakhon Si Thammarat",427,"Phi Pun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E34><U+0E1B><U+0E39><U+0E19>","","Amphoe","District"
34926,226,"THA","Thailand",30,"Nakhon Si Thammarat",428,"Phra Phrom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E1E><U+0E23><U+0E2B><U+0E21>","","Amphoe","District"
34927,226,"THA","Thailand",30,"Nakhon Si Thammarat",429,"Phrommakhiri","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E2B><U+0E21><U+0E04><U+0E35><U+0E23><U+0E35>","","Amphoe","District"
34928,226,"THA","Thailand",30,"Nakhon Si Thammarat",430,"Ron Phi Pun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E48><U+0E2D><U+0E19><U+0E1E><U+0E34><U+0E1A><U+0E39><U+0E25><U+0E22><U+0E4C>","","Amphoe","District"
34929,226,"THA","Thailand",30,"Nakhon Si Thammarat",431,"Sichon","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E34><U+0E0A><U+0E25>","","Amphoe","District"
34930,226,"THA","Thailand",30,"Nakhon Si Thammarat",432,"Tha Sala","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E28><U+0E32><U+0E25><U+0E32>","","Amphoe","District"
34931,226,"THA","Thailand",30,"Nakhon Si Thammarat",433,"Tham Phannara","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E16><U+0E49><U+0E33><U+0E1E><U+0E23><U+0E23><U+0E13><U+0E23><U+0E32>","","Amphoe","District"
34932,226,"THA","Thailand",30,"Nakhon Si Thammarat",434,"Thung Song","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E2A><U+0E07>","","Amphoe","District"
34933,226,"THA","Thailand",30,"Nakhon Si Thammarat",435,"Thung Yai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E43><U+0E2B><U+0E0D><U+0E48>","","Amphoe","District"
34934,226,"THA","Thailand",31,"Nan",436,"Ban Luang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E2B><U+0E25><U+0E27><U+0E07>","","Amphoe","District"
34935,226,"THA","Thailand",31,"Nan",437,"Bo Klue","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E48><U+0E2D><U+0E40><U+0E01><U+0E25><U+0E37><U+0E2D>","","Amphoe","District"
34936,226,"THA","Thailand",31,"Nan",438,"Chalermphrakiet","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E09><U+0E25><U+0E34><U+0E21><U+0E1E><U+0E23><U+0E30><U+0E40><U+0E01><U+0E35><U+0E22><U+0E23><U+0E15><U+0E34>","","Amphoe","District"
34937,226,"THA","Thailand",31,"Nan",439,"Chiang Klang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0A><U+0E35><U+0E22><U+0E07><U+0E01><U+0E25><U+0E32><U+0E07>","","Amphoe","District"
34938,226,"THA","Thailand",31,"Nan",440,"K. Phu Pieng","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E40><U+0E1E><U+0E35><U+0E22><U+0E07>","Phu Pieng","King Amphoe","Minor district"
34939,226,"THA","Thailand",31,"Nan",441,"Mae Charim","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E08><U+0E23><U+0E34><U+0E21>","","Amphoe","District"
34940,226,"THA","Thailand",31,"Nan",442,"Muang Nan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E48><U+0E32><U+0E19>","","Amphoe","District"
34941,226,"THA","Thailand",31,"Nan",443,"Na Mun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E2B><U+0E21><U+0E37><U+0E48><U+0E19>","","Amphoe","District"
34942,226,"THA","Thailand",31,"Nan",444,"Na Noi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E19><U+0E49><U+0E2D><U+0E22>","","Amphoe","District"
34943,226,"THA","Thailand",31,"Nan",445,"Pua","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E31><U+0E27>","Bua","Amphoe","District"
34944,226,"THA","Thailand",31,"Nan",446,"Santi Suk","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E31><U+0E19><U+0E15><U+0E34><U+0E2A><U+0E38><U+0E02>","","Amphoe","District"
34945,226,"THA","Thailand",31,"Nan",447,"Song Kwae","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E2D><U+0E07><U+0E41><U+0E04><U+0E27>","","Amphoe","District"
34946,226,"THA","Thailand",31,"Nan",448,"Tha Wang Pha","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E27><U+0E31><U+0E07><U+0E1C><U+0E32>","","Amphoe","District"
34947,226,"THA","Thailand",31,"Nan",449,"Thung Chang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E0A><U+0E49><U+0E32><U+0E07>","","Amphoe","District"
34948,226,"THA","Thailand",31,"Nan",450,"Wiang Sa","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E27><U+0E35><U+0E22><U+0E07><U+0E2A><U+0E32>","","Amphoe","District"
34949,226,"THA","Thailand",32,"Narathiwat",451,"Bacho","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E40><U+0E08><U+0E32><U+0E30>","","Amphoe","District"
34950,226,"THA","Thailand",32,"Narathiwat",452,"Cho-I-rong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E08><U+0E32><U+0E30><U+0E44><U+0E2D><U+0E23><U+0E49><U+0E2D><U+0E07>","Cho-airong","Amphoe","District"
34951,226,"THA","Thailand",32,"Narathiwat",453,"Ja-Nae","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E30><U+0E41><U+0E19><U+0E30>","Chanae","Amphoe","District"
34952,226,"THA","Thailand",32,"Narathiwat",454,"Muang Narathiwat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E23><U+0E32><U+0E18><U+0E34><U+0E27><U+0E32><U+0E2A>","","Amphoe","District"
34953,226,"THA","Thailand",32,"Narathiwat",455,"Rangae","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E30><U+0E41><U+0E07><U+0E30>","","Amphoe","District"
34954,226,"THA","Thailand",32,"Narathiwat",456,"Ruso","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E37><U+0E2D><U+0E40><U+0E2A><U+0E32><U+0E30>","Rueso","Amphoe","District"
34955,226,"THA","Thailand",32,"Narathiwat",457,"Si Sakhon","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E32><U+0E04><U+0E23>","","Amphoe","District"
34956,226,"THA","Thailand",32,"Narathiwat",458,"Su-ngai Ko Lok","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E38><U+0E44><U+0E2B><U+0E07><U+0E42><U+0E01>-<U+0E25><U+0E01>","","Amphoe","District"
34957,226,"THA","Thailand",32,"Narathiwat",459,"Sukhirin","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E38><U+0E04><U+0E34><U+0E23><U+0E34><U+0E19>","","Amphoe","District"
34958,226,"THA","Thailand",32,"Narathiwat",460,"Sungai Padi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E38><U+0E44><U+0E2B><U+0E07><U+0E1B><U+0E32><U+0E14><U+0E35>","","Amphoe","District"
34959,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E32><U+0E01><U+0E43><U+0E1A>","","Amphoe","District"
34960,226,"THA","Thailand",32,"Narathiwat",462,"Waeng","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E27><U+0E49><U+0E07>","","Amphoe","District"
34961,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E22><U+0E35><U+0E48><U+0E07><U+0E2D>","","Amphoe","District"
34962,226,"THA","Thailand",33,"Nong Bua Lam Phu",464,"Muang Nong Bua Lam Phu","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E1A><U+0E31><U+0E27><U+0E25><U+0E33><U+0E20><U+0E39>","","Amphoe","District"
34963,226,"THA","Thailand",33,"Nong Bua Lam Phu",465,"Na Klang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E01><U+0E25><U+0E32><U+0E07>","","Amphoe","District"
34964,226,"THA","Thailand",33,"Nong Bua Lam Phu",466,"Na Wang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E27><U+0E31><U+0E07>","","Amphoe","District"
34965,226,"THA","Thailand",33,"Nong Bua Lam Phu",467,"Non Sang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E2A><U+0E31><U+0E07>","","Amphoe","District"
34966,226,"THA","Thailand",33,"Nong Bua Lam Phu",468,"Si Bun Ruang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E1A><U+0E38><U+0E0D><U+0E40><U+0E23><U+0E37><U+0E2D><U+0E07>","Si Bun Rueang","Amphoe","District"
34967,226,"THA","Thailand",33,"Nong Bua Lam Phu",469,"Suwan Khuha","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E38><U+0E27><U+0E23><U+0E23><U+0E13><U+0E04><U+0E39><U+0E2B><U+0E32>","","Amphoe","District"
34968,226,"THA","Thailand",34,"Nong Khai",470,"Bung Kan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E36><U+0E07><U+0E01><U+0E32><U+0E2C>","Bueng Kan","Amphoe","District"
34969,226,"THA","Thailand",34,"Nong Khai",471,"Bung Khong Long","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E36><U+0E07><U+0E42><U+0E02><U+0E07><U+0E2B><U+0E25><U+0E07>","","Amphoe","District"
34970,226,"THA","Thailand",34,"Nong Khai",472,"K. Bung Khla","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E38><U+0E48><U+0E07><U+0E04><U+0E25><U+0E49><U+0E32>","","Amphoe","District"
34971,226,"THA","Thailand",36,"Pathum Thani",494,"Lam Luk Ka","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E25><U+0E39><U+0E01><U+0E01><U+0E32>","","Amphoe","District"
34972,226,"THA","Thailand",36,"Pathum Thani",495,"Lat Lum Kaeo","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E32><U+0E14><U+0E2B><U+0E25><U+0E38><U+0E21><U+0E41><U+0E01><U+0E49><U+0E27>","","Amphoe","District"
34973,226,"THA","Thailand",36,"Pathum Thani",496,"Muang Pathum Thani","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E1B><U+0E17><U+0E38><U+0E21><U+0E18><U+0E32><U+0E19><U+0E35>","Pathum Tha|Muang Pathum Tha","Amphoe","District"
34974,226,"THA","Thailand",36,"Pathum Thani",497,"Nong Sua","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E40><U+0E2A><U+0E37><U+0E2D>","","Amphoe","District"
